0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
0.00000000, 0.00000000, 0.34082010, 0.47177507, 0.02637590, 0.01805525, 0.01675005, 0.02545138, 0.00484011, 0.00157712, 0.00016315, 0.00222972, 0.00016315, 0.00489450, 0.00070698, 0.00021753, 0.00081575, 0.00995214, 0.00130520, 0.00277355, 0.00793996, 0.00027192, 0.00076137, 0.00000000, 0.00222972, 0.00005438, 0.00489450, 0.00494888, 0.00027192, 0.00190342, 0.00076137, 0.01979552, 0.00228410, 0.05247988, 0.01076789, 0.00000000, 0.00435066, 0.02300413, 0.02463563, 0.01103981, 0.01087666, 0.00000000, 0.00032630, 0.00135958, 0.00337176, 0.30014140, 0.34963019, 0.01685882, 0.03154231, 0.10278442, 0.02246030, 0.00494888, 0.00125082, 0.00250163, 0.00201218, 0.00059822, 0.00293670, 0.00038068, 0.00005438, 0.00070698, 0.00810311, 0.00146835, 0.00157712, 0.00380683, 0.00010877, 0.00032630, 0.00000000, 0.00304546, 0.00000000, 0.00810311, 0.00108767, 0.00016315, 0.00195780, 0.00054383, 0.01636937, 0.00114205, 0.05101153, 0.01169241, 0.00000000, 0.00299108, 0.02093757, 0.01838155, 0.00391560, 0.00386121, 0.00000000, 0.00092452, 0.00000000, 0.00217533
0.00000000, 0.34082010, 0.00000000, 0.08440287, 0.00799434, 0.00647161, 0.00440505, 0.00538395, 0.00087013, 0.00059822, 0.00005438, 0.00065260, 0.00005438, 0.00092452, 0.00010877, 0.00000000, 0.00005438, 0.00277355, 0.00010877, 0.00043507, 0.00130520, 0.00005438, 0.00000000, 0.00000000, 0.00005438, 0.00000000, 0.00195780, 0.00054383, 0.00000000, 0.00016315, 0.00000000, 0.00832064, 0.00070698, 0.01925169, 0.00108767, 0.00000000, 0.00076137, 0.00516641, 0.00658038, 0.00299108, 0.00358930, 0.00000000, 0.00000000, 0.00059822, 0.00097890, 1.00000000, 0.00696106, 0.00152273, 0.00745051, 0.03094409, 0.00837503, 0.00070698, 0.00016315, 0.00032630, 0.00000000, 0.00005438, 0.00021753, 0.00000000, 0.00000000, 0.00000000, 0.00010877, 0.00000000, 0.00010877, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00016315, 0.00000000, 0.00000000, 0.00027192, 0.00000000, 0.00048945, 0.00010877, 0.00201218, 0.00021753, 0.00000000, 0.00016315, 0.00163150, 0.00021753, 0.00010877, 0.00027192, 0.00000000, 0.00000000, 0.00000000, 0.00016315
0.00000000, 0.47177507, 0.08440287, 0.00000000, 0.55302371, 0.09696541, 0.05150098, 0.17826844, 0.02376550, 0.01359582, 0.00288231, 0.00750489, 0.00168588, 0.03719817, 0.00217533, 0.00184903, 0.01076789, 0.03643681, 0.00962584, 0.01549924, 0.02691973, 0.00261040, 0.00739613, 0.00027192, 0.01446596, 0.00038068, 0.03165108, 0.02762671, 0.00065260, 0.00946269, 0.00244725, 0.09397433, 0.01680444, 0.26827279, 0.04557320, 0.00010877, 0.02953013, 0.19594301, 0.09250598, 0.03029149, 0.03040026, 0.00005438, 0.00571025, 0.00125082, 0.00826626, 0.03273874, 0.01490102, 0.00315423, 0.00440505, 0.00750489, 0.00222972, 0.00021753, 0.00021753, 0.00184903, 0.00097890, 0.00081575, 0.00206657, 0.00021753, 0.00000000, 0.00010877, 0.00424190, 0.00103328, 0.00146835, 0.00119643, 0.00000000, 0.00016315, 0.00000000, 0.00119643, 0.00005438, 0.00663476, 0.00081575, 0.00005438, 0.00065260, 0.00010877, 0.00108767, 0.00277355, 0.00853818, 0.02180770, 0.00010877, 0.00212095, 0.01359582, 0.01359582, 0.00266478, 0.00043507, 0.00000000, 0.00000000, 0.00038068, 0.00152273
0.00000000, 0.02637590, 0.00799434, 0.55302371, 0.00000000, 0.19708506, 0.09914074, 0.00527518, 0.00097890, 0.05487274, 0.00146835, 0.00038068, 0.00141397, 0.02849685, 0.00000000, 0.00005438, 0.00021753, 0.00244725, 0.00038068, 0.00070698, 0.00054383, 0.04573635, 0.00010877, 0.06618447, 0.00070698, 0.00000000, 0.01125734, 0.02811616, 0.01326952, 0.03398956, 0.00005438, 0.00745051, 0.00663476, 0.07450511, 0.00293670, 0.01038721, 0.08489232, 0.13644768, 0.00440505, 0.00125082, 0.00163150, 0.00532956, 0.00027192, 0.00010877, 0.00315423, 0.00445943, 0.00565586, 0.00380683, 0.00119643, 0.00092452, 0.00016315, 0.00000000, 0.00076137, 0.00070698, 0.00005438, 0.00103328, 0.00174027, 0.00000000, 0.00000000, 0.00000000, 0.00010877, 0.00000000, 0.00000000, 0.00005438, 0.00048945, 0.00000000, 0.00309985, 0.00005438, 0.00000000, 0.00141397, 0.00119643, 0.00016315, 0.00065260, 0.00000000, 0.00016315, 0.00059822, 0.00250163, 0.00081575, 0.00070698, 0.00489450, 0.01261692, 0.00059822, 0.00010877, 0.00000000, 0.00027192, 0.00000000, 0.00000000, 0.00021753
0.00000000, 0.01805525, 0.00647161, 0.09696541, 0.19708506, 0.00000000, 0.26995867, 0.02507070, 0.03029149, 0.08989558, 0.03649119, 0.00924516, 0.00304546, 0.03344573, 0.00108767, 0.00239286, 0.01103981, 0.02115510, 0.01016968, 0.00821188, 0.01685882, 0.11007179, 0.01049598, 0.02914945, 0.01653252, 0.00032630, 0.01011529, 0.05606918, 0.02246030, 0.05846204, 0.00184903, 0.07238416, 0.01163802, 0.16135523, 0.02126387, 0.00288231, 0.08173809, 0.20241462, 0.04867305, 0.07553839, 0.05987601, 0.00560148, 0.01354144, 0.01539047, 0.18778551, 0.00315423, 0.00282793, 0.00081575, 0.00244725, 0.00119643, 0.00076137, 0.00043507, 0.00000000, 0.00130520, 0.00043507, 0.00114205, 0.00396998, 0.00000000, 0.00000000, 0.00005438, 0.00277355, 0.00032630, 0.00081575, 0.00065260, 0.00005438, 0.00000000, 0.00032630, 0.00103328, 0.00000000, 0.00337176, 0.00097890, 0.00016315, 0.00059822, 0.00027192, 0.00097890, 0.00184903, 0.00690668, 0.01539047, 0.00065260, 0.00288231, 0.02028497, 0.00712421, 0.00135958, 0.00048945, 0.00021753, 0.00000000, 0.00016315, 0.00087013
0.00000000, 0.01675005, 0.00440505, 0.05150098, 0.09914074, 0.26995867, 0.00000000, 0.00511203, 0.00712421, 0.04154884, 0.00364368, 0.00087013, 0.00005438, 0.00250163, 0.00005438, 0.00010877, 0.00157712, 0.00244725, 0.00092452, 0.00141397, 0.00222972, 0.00494888, 0.00065260, 0.00076137, 0.00135958, 0.00000000, 0.00114205, 0.00402436, 0.00135958, 0.00647161, 0.00005438, 0.00630846, 0.00054383, 0.01609745, 0.00315423, 0.00010877, 0.00750489, 0.01245377, 0.00609093, 0.00587340, 0.00592778, 0.00010877, 0.00087013, 0.00103328, 0.00565586, 0.00375245, 0.00097890, 0.00005438, 0.00043507, 0.00070698, 0.00027192, 0.00000000, 0.00010877, 0.00005438, 0.00005438, 0.00010877, 0.00021753, 0.00000000, 0.00000000, 0.00005438, 0.00048945, 0.00010877, 0.00021753, 0.00032630, 0.00000000, 0.00005438, 0.00005438, 0.00010877, 0.00000000, 0.00043507, 0.00005438, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00016315, 0.00076137, 0.00222972, 0.00000000, 0.00054383, 0.00130520, 0.00146835, 0.00016315, 0.00016315, 0.00000000, 0.00000000, 0.00010877, 0.00016315
0.00000000, 0.02545138, 0.00538395, 0.17826844, 0.00527518, 0.02507070, 0.00511203, 0.00000000, 0.03268436, 0.00005438, 0.02311290, 0.00092452, 0.00005438, 0.00021753, 0.00413313, 0.05313248, 0.11431368, 0.00478573, 0.01930607, 0.03072656, 0.00951708, 0.00217533, 0.06009354, 0.00010877, 0.01185556, 0.21231238, 0.00081575, 0.00043507, 0.00021753, 0.00065260, 0.00598216, 0.00266478, 0.00097890, 0.00690668, 0.01946922, 0.00000000, 0.00048945, 0.00255601, 0.01598869, 0.01103981, 0.00179465, 0.00005438, 0.01196432, 0.00048945, 0.00396998, 0.00489450, 0.00097890, 0.00000000, 0.00108767, 0.00032630, 0.00212095, 0.00000000, 0.00000000, 0.00141397, 0.00032630, 0.00000000, 0.00005438, 0.00070698, 0.00000000, 0.00059822, 0.00152273, 0.00054383, 0.00027192, 0.00141397, 0.00000000, 0.00097890, 0.00000000, 0.00097890, 0.00005438, 0.00016315, 0.00000000, 0.00000000, 0.00000000, 0.00027192, 0.00010877, 0.00000000, 0.00027192, 0.00614531, 0.00005438, 0.00000000, 0.00016315, 0.00538395, 0.00076137, 0.00000000, 0.00000000, 0.00000000, 0.00005438, 0.00032630
0.00000000, 0.00484011, 0.00087013, 0.02376550, 0.00097890, 0.03029149, 0.00712421, 0.03268436, 0.00000000, 0.00511203, 0.01131173, 0.00010877, 0.00000000, 0.00000000, 0.00016315, 0.08206439, 0.06232325, 0.00081575, 0.00755928, 0.00070698, 0.00206657, 0.00038068, 0.00190342, 0.00000000, 0.00184903, 0.00000000, 0.00000000, 0.00016315, 0.00005438, 0.00027192, 0.00032630, 0.00038068, 0.00010877, 0.00059822, 0.00157712, 0.00000000, 0.00010877, 0.00027192, 0.00157712, 0.00598216, 0.00059822, 0.00000000, 0.06074614, 0.00021753, 0.00641723, 0.00076137, 0.00021753, 0.00000000, 0.00005438, 0.00005438, 0.00016315, 0.00000000, 0.00000000, 0.00000000, 0.00005438, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00032630, 0.00000000, 0.00010877, 0.00005438, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00010877, 0.00000000, 0.00000000, 0.00005438, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00174027, 0.00000000, 0.00000000, 0.00005438, 0.00027192, 0.00010877, 0.00005438, 0.00000000, 0.00000000, 0.00005438, 0.00000000
0.00000000, 0.00157712, 0.00059822, 0.01359582, 0.05487274, 0.08989558, 0.04154884, 0.00005438, 0.00511203, 0.00000000, 0.00674353, 0.00000000, 0.00048945, 0.00005438, 0.00000000, 0.00010877, 0.00005438, 0.00000000, 0.00021753, 0.00000000, 0.00010877, 0.01919730, 0.00005438, 0.04377855, 0.00010877, 0.00000000, 0.00000000, 0.00010877, 0.00070698, 0.00016315, 0.00010877, 0.00021753, 0.00005438, 0.00032630, 0.00005438, 0.01408527, 0.00108767, 0.00108767, 0.00010877, 0.00032630, 0.00010877, 0.00038068, 0.00000000, 0.00005438, 0.00005438, 0.00027192, 0.00016315, 0.00000000, 0.00010877, 0.00016315, 0.00000000, 0.00000000, 0.00005438, 0.00005438, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00005438, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00016315, 0.00027192, 0.00043507, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
0.00000000, 0.00016315, 0.00005438, 0.00288231, 0.00146835, 0.03649119, 0.00364368, 0.02311290, 0.01131173, 0.00674353, 0.00000000, 0.00021753, 0.00087013, 0.00032630, 0.00239286, 0.00777681, 0.00435066, 0.00081575, 0.00239286, 0.00717859, 0.00391560, 0.01310637, 0.01381336, 0.00407875, 0.00228410, 0.01403089, 0.00000000, 0.00016315, 0.00038068, 0.00043507, 0.00174027, 0.00010877, 0.00027192, 0.00005438, 0.00815749, 0.00690668, 0.00304546, 0.01995867, 0.00375245, 0.00641723, 0.00010877, 0.00070698, 0.01544486, 0.00010877, 0.01555362, 0.00000000, 0.00000000, 0.00043507, 0.00059822, 0.00005438, 0.00016315, 0.00000000, 0.00000000, 0.00201218, 0.00000000, 0.00097890, 0.00010877, 0.00038068, 0.00000000, 0.00016315, 0.00000000, 0.00016315, 0.00038068, 0.00016315, 0.00010877, 0.00016315, 0.00010877, 0.00000000, 0.00000000, 0.00000000, 0.00038068, 0.00005438, 0.00043507, 0.00005438, 0.00000000, 0.00000000, 0.00000000, 0.00108767, 0.00081575, 0.00277355, 0.00413313, 0.00108767, 0.00016315, 0.00000000, 0.00021753, 0.00000000, 0.00000000, 0.00005438
0.00000000, 0.00222972, 0.00065260, 0.00750489, 0.00038068, 0.00924516, 0.00087013, 0.00092452, 0.00010877, 0.00000000, 0.00021753, 0.00000000, 0.00000000, 0.00195780, 0.00000000, 0.00000000, 0.00065260, 0.05606918, 0.00989776, 0.00369806, 0.00299108, 0.00032630, 0.00010877, 0.00000000, 0.12818142, 0.00005438, 0.00016315, 0.00723298, 0.00000000, 0.00043507, 0.00016315, 0.01038721, 0.00228410, 0.01120296, 0.00451381, 0.00000000, 0.00130520, 0.00212095, 0.00723298, 0.19556232, 0.09147270, 0.00000000, 0.00016315, 0.00146835, 0.00690668, 0.00000000, 0.00076137, 0.00000000, 0.00054383, 0.00016315, 0.00032630, 0.00010877, 0.00000000, 0.00005438, 0.00059822, 0.00000000, 0.00000000, 0.00005438, 0.00000000, 0.00021753, 0.00152273, 0.00038068, 0.00070698, 0.00027192, 0.00000000, 0.00005438, 0.00000000, 0.00081575, 0.00000000, 0.00043507, 0.00000000, 0.00000000, 0.00000000, 0.00005438, 0.00021753, 0.00021753, 0.00005438, 0.00696106, 0.00000000, 0.00000000, 0.00016315, 0.00511203, 0.00081575, 0.00005438, 0.00000000, 0.00000000, 0.00010877, 0.00038068
0.00000000, 0.00016315, 0.00005438, 0.00168588, 0.00141397, 0.00304546, 0.00005438, 0.00005438, 0.00000000, 0.00048945, 0.00087013, 0.00000000, 0.00000000, 0.00348053, 0.00016315, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.01598869, 0.00000000, 0.00005438, 0.00000000, 0.00532956, 0.00010877, 0.00005438, 0.00233848, 0.00391560, 0.00005438, 0.00021753, 0.00000000, 0.00059822, 0.07401566, 0.00092452, 0.01239939, 0.04850990, 0.00619970, 0.27958451, 0.00081575, 0.00005438, 0.00032630, 0.00092452, 0.00000000, 0.00000000, 0.00119643, 0.00000000, 0.00190342, 0.00125082, 0.00212095, 0.00032630, 0.00005438, 0.00000000, 0.00000000, 0.00097890, 0.00000000, 0.00364368, 0.00309985, 0.00000000, 0.00000000, 0.00005438, 0.00021753, 0.00000000, 0.00021753, 0.00000000, 0.00010877, 0.00000000, 0.00000000, 0.00005438, 0.00000000, 0.00021753, 0.00348053, 0.00000000, 0.00119643, 0.00000000, 0.00005438, 0.00054383, 0.00146835, 0.00005438, 0.00016315, 0.00396998, 0.01413966, 0.00000000, 0.00005438, 0.00038068, 0.00000000, 0.00000000, 0.00000000, 0.00097890
0.00000000, 0.00489450, 0.00092452, 0.03719817, 0.02849685, 0.03344573, 0.00250163, 0.00021753, 0.00000000, 0.00005438, 0.00032630, 0.00195780, 0.00348053, 0.00000000, 0.00000000, 0.00000000, 0.00005438, 0.00576463, 0.00059822, 0.00027192, 0.00005438, 0.00016315, 0.00010877, 0.00000000, 0.00212095, 0.00000000, 0.00016315, 0.19278878, 0.00005438, 0.00217533, 0.00000000, 0.02360235, 0.00875571, 0.40537307, 0.00016315, 0.00000000, 0.10180553, 0.36480313, 0.00233848, 0.00304546, 0.01152926, 0.00005438, 0.00010877, 0.00021753, 0.00968023, 0.00016315, 0.00429628, 0.00212095, 0.00337176, 0.00097890, 0.00016315, 0.00000000, 0.00000000, 0.00076137, 0.00010877, 0.00348053, 0.01022406, 0.00000000, 0.00000000, 0.00000000, 0.00005438, 0.00000000, 0.00005438, 0.00000000, 0.00000000, 0.00000000, 0.00005438, 0.00005438, 0.00000000, 0.00087013, 0.00315423, 0.00000000, 0.00054383, 0.00000000, 0.00048945, 0.00250163, 0.01120296, 0.00038068, 0.00010877, 0.00288231, 0.03899282, 0.00016315, 0.00000000, 0.00048945, 0.00000000, 0.00000000, 0.00000000, 0.00048945
0.00000000, 0.00070698, 0.00010877, 0.00217533, 0.00000000, 0.00108767, 0.00005438, 0.00413313, 0.00016315, 0.00000000, 0.00239286, 0.00000000, 0.00016315, 0.00000000, 0.00000000, 0.00005438, 0.00152273, 0.00108767, 0.00168588, 0.02126387, 0.04704155, 0.00000000, 0.04046117, 0.00000000, 0.00076137, 0.00342615, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.40009789, 0.00000000, 0.00038068, 0.00000000, 0.11126822, 0.00005438, 0.00000000, 0.00005438, 0.12834457, 0.00130520, 0.00000000, 0.00000000, 0.00021753, 0.00000000, 0.00027192, 0.00000000, 0.00000000, 0.00000000, 0.00038068, 0.00000000, 0.00130520, 0.00000000, 0.00000000, 0.00190342, 0.00000000, 0.00000000, 0.00000000, 0.00554710, 0.00005438, 0.00125082, 0.00065260, 0.00119643, 0.00212095, 0.00842941, 0.00000000, 0.00326300, 0.00000000, 0.00032630, 0.00027192, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00418751, 0.00000000, 0.00000000, 0.00000000, 0.00717859, 0.00000000, 0.00000000, 0.00000000, 0.00739613, 0.00027192, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00016315
0.00000000, 0.00021753, 0.00000000, 0.00184903, 0.00005438, 0.00239286, 0.00010877, 0.05313248, 0.08206439, 0.00010877, 0.00777681, 0.00000000, 0.00000000, 0.00000000, 0.00005438, 0.00000000, 0.04753100, 0.00005438, 0.00353491, 0.00021753, 0.00010877, 0.00054383, 0.00076137, 0.00005438, 0.00016315, 0.01963237, 0.00000000, 0.00005438, 0.00005438, 0.00016315, 0.00005438, 0.00000000, 0.00000000, 0.00000000, 0.00016315, 0.00000000, 0.00016315, 0.00005438, 0.00016315, 0.00048945, 0.00000000, 0.00000000, 0.02577768, 0.00000000, 0.00978899, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
